"","item_id","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","num_of_yuanzhuang","num_of_acc_no_price","bundle_price","price_ref","price_ref_adjgift","bundle_add_on","price_ref_rel","num_of_acc_rel","premium","premium_percent","ind_firstbundle_noacc","item_sales","bundle_sales","filterted_item_sales","filtered_bundle_sales","share","filtered_item_share"
"154",36910165248,5,12,10,11,9,0,0,12,2,3358,405,395,500,405,12,95,0.02829064919595,TRUE,"117","10","54","4","0.0854700854700855","0.0740740740740741"
"155",36910165248,6,14,12,13,11,1,1,14,2,3418,480,470,560,480,14,80,0.0234055002925688,TRUE,"117","2","54","1","0.0170940170940171","0.0185185185185185"
"156",36910165248,7,14,12,13,11,1,1,14,2,3508,505,495,650,505,14,145,0.0413340935005701,TRUE,"117","16","54","7","0.136752136752137","0.12962962962963"
"157",36910165248,8,16,14,15,13,1,1,16,2,3588,655,645,730,655,16,75,0.0209030100334448,TRUE,"117","3","54","0","0.0256410256410256","0"
"158",36982442137,1,10,10,6,6,0,0,10,0,3595,187,122,205,187,10,18,0.00500695410292072,TRUE,"0","0","0","0","0","0"
"159",36982442137,2,8,8,4,4,0,0,8,0,3665,148,98,275,148,8,127,0.0346521145975443,TRUE,"0","0","0","0","0","0"
"160",36982442137,3,10,10,6,6,0,0,10,0,3755,203,153,365,203,10,162,0.0431424766977364,TRUE,"0","0","0","0","0","0"
"161",36982442137,4,10,10,7,7,0,0,10,0,3825,225,180,435,225,10,210,0.0549019607843137,TRUE,"0","0","0","0","0","0"
"162",36982442137,5,13,12,10,9,0,0,13,1,3925,333,268,535,333,13,202,0.0514649681528662,TRUE,"0","0","0","0","0","0"
"163",36982442137,6,14,13,11,10,0,0,14,1,3985,375,340,595,375,14,220,0.055207026348808,TRUE,"0","0","0","0","0","0"
"164",36982442137,7,14,13,11,10,0,0,14,2,4205,295,260,815,295,14,520,0.123662306777646,TRUE,"0","0","0","0","0","0"
"165",37241107923,1,5,5,5,5,1,1,5,0,2750,214,214,70,214,5,-144,-0.0523636363636364,TRUE,"0","0","0","0","0","0"
"166",37241107923,2,6,6,6,6,2,2,6,0,2840,279,279,160,279,6,-119,-0.0419014084507042,TRUE,"0","0","0","0","0","0"
"167",37443266749,1,16,14,3,1,2,2,16,2,3565,302,22,285,302,16,-17,-0.00476858345021038,TRUE,"3","2","1","1","0.666666666666667","1"
"168",37443266749,2,16,14,3,1,2,2,16,2,3596,313,33,316,313,16,3,0.000834260289210234,TRUE,"0","0","0","0","0","0"
"169",37443266749,3,16,14,3,1,2,2,16,2,3645,335,55,365,335,16,30,0.00823045267489712,TRUE,"0","0","0","0","0","0"
"170",37443266749,4,17,15,3,1,2,2,17,2,3625,352,22,345,352,17,-7,-0.00193103448275862,TRUE,"0","0","0","0","0","0"
"171",37443266749,5,17,15,3,1,2,2,17,2,3655,363,33,375,363,17,12,0.00328317373461012,TRUE,"0","0","0","0","0","0"
"172",37443266749,6,17,15,3,1,2,2,17,2,3705,385,55,425,385,17,40,0.0107962213225371,TRUE,"0","0","0","0","0","0"
"173",37745552927,1,6,6,4,4,0,0,6,0,3509,195,165,210,195,6,15,0.0042747221430607,TRUE,"0","0","0","0","0","0"
"174",37745552927,2,9,9,6,6,1,1,9,0,3679,285,250,380,285,9,95,0.0258222343027997,TRUE,"0","0","0","0","0","0"
"175",37745552927,3,11,11,7,7,2,2,11,0,3879,420,375,580,420,11,160,0.0412477442639856,TRUE,"0","0","0","0","0","0"
"176",37745552927,4,15,15,10,10,2,2,15,0,4129,635,580,830,635,15,195,0.047226931460402,TRUE,"0","0","0","0","0","0"
"177",37870465778,1,5,5,0,0,0,0,5,0,2830,214,0,80,214,5,-134,-0.0473498233215548,TRUE,"0","0","0","0","0","0"
"178",37994506504,1,12,12,1,1,4,4,12,0,3190,263,15,150,263,12,-113,-0.035423197492163,TRUE,"150","16","78","9","0.106666666666667","0.115384615384615"
"179",37994506504,2,12,12,1,1,4,4,12,0,3220,270,22,180,270,12,-90,-0.0279503105590062,TRUE,"150","18","78","11","0.12","0.141025641025641"
