"","item_id","bundle_index1","bundle_index2","premrel","diff","share","filtered_item_share"
"125",19999809846,3,7,-20,6,0.0476190476190476,"0.04"
"126",19999809846,3,8,16,8,0.0476190476190476,"0.08"
"127",19999809846,4,5,-33,3,0.0952380952380952,"0.08"
"128",19999809846,4,6,50,4,0.0476190476190476,"0.08"
"129",19999809846,4,7,67,7,0.0476190476190476,"0.04"
"130",19999809846,4,8,103,7,0.0476190476190476,"0.08"
"131",19999809846,5,6,83,5,0.0476190476190476,"0.08"
"132",19999809846,5,7,100,4,0.0476190476190476,"0.04"
"133",19999809846,5,8,136,6,0.0476190476190476,"0.08"
"134",19999809846,6,7,17,3,0.0476190476190476,"0.04"
"135",19999809846,6,8,53,3,0.0476190476190476,"0.08"
"136",19999809846,7,8,36,2,0.0476190476190476,"0.08"
"137",20167630571,1,2,15,4,0.317757009345794,"0.318181818181818"
"138",20167630571,1,3,37,6,0.214953271028037,"0.212121212121212"
"139",20167630571,1,4,58,8,0.205607476635514,"0.242424242424242"
"140",20167630571,1,5,253,8,0.11214953271028,"0.151515151515152"
"141",20167630571,2,3,22,2,0.214953271028037,"0.212121212121212"
"142",20167630571,2,4,43,4,0.205607476635514,"0.242424242424242"
"143",20167630571,2,5,238,4,0.11214953271028,"0.151515151515152"
"144",20167630571,3,4,21,4,0.205607476635514,"0.242424242424242"
"145",20167630571,3,5,216,4,0.11214953271028,"0.151515151515152"
"146",20167630571,4,5,195,2,0.11214953271028,"0.151515151515152"
"147",20186366493,1,2,-5.98000000000002,3,NA,NA
"148",20186366493,1,3,10.1,3,NA,NA
"149",20186366493,1,4,65,1,NA,NA
"150",20186366493,1,5,69.02,4,NA,NA
"151",20186366493,1,6,85.1,4,NA,NA
"152",20186366493,1,7,194.02,4,NA,NA
"153",20186366493,1,8,210.1,4,NA,NA
"154",20186366493,2,3,16.08,2,NA,NA
"155",20186366493,2,4,70.98,4,NA,NA
"156",20186366493,2,5,75,1,NA,NA
"157",20186366493,2,6,91.08,3,NA,NA
"158",20186366493,2,7,200,1,NA,NA
"159",20186366493,2,8,216.08,3,NA,NA
"160",20186366493,3,4,54.9,4,NA,NA
"161",20186366493,3,5,58.92,3,NA,NA
"162",20186366493,3,6,75.0000000000001,1,NA,NA
"163",20186366493,3,7,183.92,3,NA,NA
"164",20186366493,3,8,200,1,NA,NA
"165",20186366493,4,5,4.01999999999998,3,NA,NA
"166",20186366493,4,6,20.1,3,NA,NA
"167",20186366493,4,7,129.02,5,NA,NA
"168",20186366493,4,8,145.1,5,NA,NA
"169",20186366493,5,6,16.08,2,NA,NA
"170",20186366493,5,7,125,2,NA,NA
"171",20186366493,5,8,141.08,4,NA,NA
"172",20186366493,6,7,108.92,4,NA,NA
"173",20186366493,6,8,125,2,NA,NA
"174",20186366493,7,8,16.08,2,NA,NA
"175",20373091017,1,2,30,2,NA,NA
"176",20373091017,1,3,25,2,NA,NA
"177",20373091017,2,3,-5,2,NA,NA
"178",20728727154,1,2,-5.99000000000001,6,NA,NA
"179",20728727154,1,3,88,8,NA,NA
"180",20728727154,1,4,93,9,NA,NA
"181",20728727154,1,5,393,13,NA,NA
"182",20728727154,1,6,263,13,NA,NA
"183",20728727154,1,7,445,13,NA,NA
"184",20728727154,1,8,484.71,15,NA,NA
"185",20728727154,2,3,93.99,6,NA,NA
"186",20728727154,2,4,98.99,9,NA,NA
"187",20728727154,2,5,398.99,11,NA,NA
"188",20728727154,2,6,268.99,11,NA,NA
"189",20728727154,2,7,450.99,13,NA,NA
"190",20728727154,2,8,490.7,13,NA,NA
"191",20728727154,3,4,5,5,NA,NA
"192",20728727154,3,5,305,9,NA,NA
"193",20728727154,3,6,175,9,NA,NA
"194",20728727154,3,7,357,11,NA,NA
"195",20728727154,3,8,396.71,13,NA,NA
"196",20728727154,4,5,300,8,NA,NA
"197",20728727154,4,6,170,8,NA,NA
"198",20728727154,4,7,352,10,NA,NA
"199",20728727154,4,8,391.71,12,NA,NA
"200",20728727154,5,6,-130,4,NA,NA
"201",20728727154,5,7,52,8,NA,NA
"202",20728727154,5,8,91.71,8,NA,NA
"203",20728727154,6,7,182,6,NA,NA
"204",20728727154,6,8,221.71,6,NA,NA
"205",20728727154,7,8,39.71,6,NA,NA
"206",23896264169,1,2,-134,4,NA,NA
"207",23896264169,1,3,-106,5,NA,NA
"208",23896264169,1,4,-74,7,NA,NA
"209",23896264169,1,5,31,8,NA,NA
"210",23896264169,1,6,-85,10,NA,NA
"211",23896264169,1,7,-37,10,NA,NA
"212",23896264169,1,8,29.1999999999999,10,NA,NA
"213",23896264169,2,3,28,5,NA,NA
"214",23896264169,2,4,60,7,NA,NA
"215",23896264169,2,5,165,8,NA,NA
"216",23896264169,2,6,49,10,NA,NA
"217",23896264169,2,7,97,10,NA,NA
"218",23896264169,2,8,163.2,10,NA,NA
"219",23896264169,3,4,32,2,NA,NA
"220",23896264169,3,5,137,7,NA,NA
"221",23896264169,3,6,21,7,NA,NA
"222",23896264169,3,7,69,9,NA,NA
"223",23896264169,3,8,135.2,9,NA,NA
"224",23896264169,4,5,105,5,NA,NA
"225",23896264169,4,6,-11,5,NA,NA
"226",23896264169,4,7,37,7,NA,NA
"227",23896264169,4,8,103.2,7,NA,NA
"228",23896264169,5,6,-116,4,NA,NA
"229",23896264169,5,7,-68,4,NA,NA
"230",23896264169,5,8,-1.80000000000007,6,NA,NA
"231",23896264169,6,7,48,4,NA,NA
"232",23896264169,6,8,114.2,4,NA,NA
"233",23896264169,7,8,66.1999999999999,2,NA,NA
"234",23924620234,1,2,-68.9,4,NA,NA
"235",23924620234,1,3,-67,4,NA,NA
"236",23924620234,1,4,-98,6,NA,NA
"237",23924620234,1,5,-56.9,8,NA,NA
"238",23924620234,1,6,-55,8,NA,NA
"239",23924620234,2,3,1.89999999999998,2,NA,NA
"240",23924620234,2,4,-29.1,6,NA,NA
"241",23924620234,2,5,12,4,NA,NA
"242",23924620234,2,6,13.9,6,NA,NA
"243",23924620234,3,4,-31,6,NA,NA
"244",23924620234,3,5,10.1,6,NA,NA
"245",23924620234,3,6,12,4,NA,NA
"246",23924620234,4,5,41.1,2,NA,NA
"247",23924620234,4,6,43,2,NA,NA
"248",23924620234,5,6,1.89999999999998,2,NA,NA
"249",23969324559,1,2,-168,7,NA,NA
"250",23969324559,1,3,-226,9,NA,NA
"251",23969324559,1,4,-241,13,NA,NA
"252",23969324559,1,5,-182,13,NA,NA
"253",23969324559,1,6,-182,13,NA,NA
"254",23969324559,1,7,-122,13,NA,NA
"255",23969324559,1,8,-32,13,NA,NA
"256",23969324559,2,3,-58,4,NA,NA
"257",23969324559,2,4,-73,12,NA,NA
"258",23969324559,2,5,-14,12,NA,NA
"259",23969324559,2,6,-14,12,NA,NA
"260",23969324559,2,7,46,12,NA,NA
"261",23969324559,2,8,136,12,NA,NA
"262",23969324559,3,4,-15,8,NA,NA
"263",23969324559,3,5,44,10,NA,NA
"264",23969324559,3,6,44,10,NA,NA
"265",23969324559,3,7,104,10,NA,NA
"266",23969324559,3,8,194,10,NA,NA
"267",23969324559,4,5,59,2,NA,NA
"268",23969324559,4,6,59,2,NA,NA
"269",23969324559,4,7,119,2,NA,NA
"270",23969324559,4,8,209,2,NA,NA
"271",23969324559,5,6,0,0,NA,NA
"272",23969324559,5,7,60,0,NA,NA
"273",23969324559,5,8,150,0,NA,NA
"274",23969324559,6,7,60,0,NA,NA
"275",23969324559,6,8,150,0,NA,NA
"276",23969324559,7,8,90,0,NA,NA
"277",24291960195,1,2,59,3,NA,NA
"278",24291960195,1,3,119.1,7,NA,NA
"279",24291960195,1,4,321,7,NA,NA
"280",24291960195,1,5,224.1,7,NA,NA
"281",24291960195,1,6,269.7,7,NA,NA
"282",24291960195,1,7,471.6,7,NA,NA
"283",24291960195,2,3,60.1,4,NA,NA
"284",24291960195,2,4,262,4,NA,NA
"285",24291960195,2,5,165.1,6,NA,NA
"286",24291960195,2,6,210.7,8,NA,NA
"287",24291960195,2,7,412.6,8,NA,NA
"288",24291960195,3,4,201.9,2,NA,NA
"289",24291960195,3,5,105,2,NA,NA
"290",24291960195,3,6,150.6,4,NA,NA
"291",24291960195,3,7,352.5,6,NA,NA
"292",24291960195,4,5,-96.9000000000001,4,NA,NA
"293",24291960195,4,6,-51.3,6,NA,NA
"294",24291960195,4,7,150.6,4,NA,NA
"295",24291960195,5,6,45.6000000000001,2,NA,NA
"296",24291960195,5,7,247.5,4,NA,NA
"297",24291960195,6,7,201.9,2,NA,NA
"298",24319152517,1,2,167.01,4,NA,NA
"299",24319152517,1,3,39.01,12,1,"."
"300",24319152517,1,4,310.1,12,NA,NA
"301",24319152517,1,5,455.1,13,NA,NA
"302",24319152517,2,3,-128,8,1,"."
"303",24319152517,2,4,143.09,10,NA,NA
"304",24319152517,2,5,288.09,11,NA,NA
"305",24319152517,3,4,271.09,6,NA,NA
"306",24319152517,3,5,416.09,7,NA,NA
"307",24319152517,4,5,145,1,NA,NA
"308",24596036343,1,2,-30,2,0.2,"."
"309",24596036343,1,3,84,5,0.6,"."
"310",24596036343,1,4,167,8,NA,NA
"311",24596036343,1,5,467,8,NA,NA
"312",24596036343,1,7,89,8,NA,NA
"313",24596036343,1,8,475,11,NA,NA
"314",24596036343,2,3,114,3,0.6,"."
"315",24596036343,2,4,197,6,NA,NA
